hp_kw,km,age,price,make_model_Audi_A1,make_model_Audi_A3,make_model_Opel_Astra,make_model_Opel_Corsa,make_model_Opel_Insignia,make_model_Renault_Clio,make_model_Renault_Duster,make_model_Renault_Espace,gearing_type_Automatic,gearing_type_Manual,gearing_type_Semi_Automatic
66.0,350.0,1.0,14470,0,0,0,1,0,0,0,0,1,0,0
66.0,8968.0,1.0,14450,0,0,0,1,0,0,0,0,1,0,0
66.0,5.0,1.0,14450,0,0,0,1,0,0,0,0,1,0,0
66.0,13250.0,1.0,14450,0,0,0,1,0,0,0,0,1,0,0
66.0,19983.0,1.0,14450,0,0,0,1,0,0,0,0,1,0,0
66.0,2900.0,0.0,14450,0,0,0,1,0,0,0,0,1,0,0
66.0,500.0,0.0,14450,0,0,0,1,0,0,0,0,1,0,0
66.0,4900.0,0.0,14450,0,0,0,1,0,0,0,0,1,0,0
66.0,2900.0,0.0,14450,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,1.0,14440,0,0,0,1,0,0,0,0,1,0,0
66.0,2612.0,0.0,14440,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,1.0,14300,0,0,0,1,0,0,0,0,1,0,0
66.0,3650.0,1.0,14325,0,0,0,1,0,0,0,0,1,0,0
66.0,17295.0,1.0,14295,0,0,0,1,0,0,0,0,1,0,0
66.0,20651.0,1.0,14300,0,0,0,1,0,0,0,0,1,0,0
66.0,3258.0,1.0,14290,0,0,0,1,0,0,0,0,1,0,0
66.0,24100.0,1.0,14290,0,0,0,1,0,0,0,0,1,0,0
66.0,9820.0,1.0,14280,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,14213,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,14213,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,14213,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,14213,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,14213,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,14213,0,0,0,1,0,0,0,0,1,0,0
66.0,8039.0,1.0,14250,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,14213,0,0,0,1,0,0,0,0,1,0,0
51.0,21088.0,1.0,9849,0,0,0,1,0,0,0,0,0,1,0
66.0,13000.0,1.0,9890,0,0,0,1,0,0,0,0,0,1,0
55.0,32500.0,1.0,9890,0,0,0,1,0,0,0,0,0,1,0
66.0,17437.0,1.0,9890,0,0,0,1,0,0,0,0,0,1,0
51.0,44000.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
51.0,22264.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
66.0,23000.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
51.0,100.0,1.0,9925,0,0,0,1,0,0,0,0,0,1,0
66.0,29950.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
66.0,9847.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
51.0,100.0,1.0,9925,0,0,0,1,0,0,0,0,0,1,0
66.0,9300.0,1.0,9950,0,0,0,1,0,0,0,0,0,1,0
51.0,15.0,0.0,9950,0,0,0,1,0,0,0,0,0,1,0
51.0,7100.0,1.0,9925,0,0,0,1,0,0,0,0,0,1,0
51.0,2500.0,1.0,9950,0,0,0,1,0,0,0,0,0,1,0
51.0,2500.0,1.0,9950,0,0,0,1,0,0,0,0,0,1,0
51.0,25868.0,1.0,9950,0,0,0,1,0,0,0,0,0,1,0
55.0,18000.0,1.0,9950,0,0,0,1,0,0,0,0,0,1,0
51.0,35152.0,1.0,9950,0,0,0,1,0,0,0,0,0,1,0
66.0,12545.0,1.0,9950,0,0,0,1,0,0,0,0,0,1,0
66.0,6500.0,1.0,9950,0,0,0,1,0,0,0,0,0,1,0
66.0,23842.0,1.0,9950,0,0,0,1,0,0,0,0,0,1,0
66.0,9607.0,1.0,9950,0,0,0,1,0,0,0,0,0,1,0
66.0,3850.0,1.0,9946,0,0,0,1,0,0,0,0,0,1,0
51.0,29594.0,1.0,9945,0,0,0,1,0,0,0,0,0,1,0
66.0,15560.0,1.0,9940,0,0,0,1,0,0,0,0,0,1,0
66.0,16451.0,1.0,9940,0,0,0,1,0,0,0,0,0,1,0
66.0,13292.0,1.0,9940,0,0,0,1,0,0,0,0,0,1,0
51.0,16000.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
66.0,20845.0,1.0,9940,0,0,0,1,0,0,0,0,0,1,0
66.0,13488.0,1.0,9940,0,0,0,1,0,0,0,0,0,1,0
66.0,16451.0,1.0,9940,0,0,0,1,0,0,0,0,0,1,0
55.0,28000.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
66.0,21161.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
66.0,21161.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
66.0,14890.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
66.0,12797.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
55.0,26800.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
55.0,35372.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
55.0,10900.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
55.0,20000.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
66.0,15512.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
55.0,8800.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
55.0,26300.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
66.0,3850.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
51.0,74.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
55.0,17000.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
51.0,21000.0,1.0,9895,0,0,0,1,0,0,0,0,0,1,0
66.0,9315.0,1.0,9890,0,0,0,1,0,0,0,0,0,1,0
66.0,2257.0,1.0,9899,0,0,0,1,0,0,0,0,0,1,0
55.0,34700.0,1.0,9890,0,0,0,1,0,0,0,0,0,1,0
51.0,20700.0,1.0,9895,0,0,0,1,0,0,0,0,0,1,0
51.0,16000.0,1.0,9895,0,0,0,1,0,0,0,0,0,1,0
51.0,19100.0,1.0,9895,0,0,0,1,0,0,0,0,0,1,0
51.0,50.0,1.0,9890,0,0,0,1,0,0,0,0,0,1,0
66.0,7900.0,1.0,9980,0,0,0,1,0,0,0,0,0,1,0
66.0,8300.0,1.0,9980,0,0,0,1,0,0,0,0,0,1,0
74.0,19100.0,1.0,9980,0,0,0,1,0,0,0,0,0,1,0
55.0,33000.0,1.0,9890,0,0,0,1,0,0,0,0,0,1,0
51.0,10.0,1.0,9980,0,0,0,1,0,0,0,0,0,1,0
55.0,1.0,0.0,9890,0,0,0,1,0,0,0,0,0,1,0
55.0,32300.0,1.0,9890,0,0,0,1,0,0,0,0,0,1,0
66.0,14200.0,1.0,9980,0,0,0,1,0,0,0,0,0,1,0
51.0,10.0,1.0,9970,0,0,0,1,0,0,0,0,0,1,0
51.0,19398.0,1.0,9976,0,0,0,1,0,0,0,0,0,1,0
66.0,26439.0,1.0,9975,0,0,0,1,0,0,0,0,0,1,0
51.0,10.0,0.0,9979,0,0,0,1,0,0,0,0,0,1,0
51.0,16920.0,1.0,9965,0,0,0,1,0,0,0,0,0,1,0
51.0,11000.0,1.0,9950,0,0,0,1,0,0,0,0,0,1,0
51.0,5.0,0.0,9950,0,0,0,1,0,0,0,0,0,1,0
66.0,11925.0,1.0,9950,0,0,0,1,0,0,0,0,0,1,0
51.0,20.0,0.0,9950,0,0,0,1,0,0,0,0,0,1,0
51.0,10000.0,1.0,9950,0,0,0,1,0,0,0,0,0,1,0
51.0,14200.0,1.0,9950,0,0,0,1,0,0,0,0,0,1,0
66.0,4939.0,1.0,9950,0,0,0,1,0,0,0,0,0,1,0
51.0,20.0,0.0,9950,0,0,0,1,0,0,0,0,0,1,0
51.0,43000.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
66.0,16455.0,1.0,9950,0,0,0,1,0,0,0,0,0,1,0
51.0,5.0,0.0,9950,0,0,0,1,0,0,0,0,0,1,0
51.0,37490.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
55.0,19525.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
55.0,10824.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
55.0,20641.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
51.0,26595.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
51.0,27000.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
55.0,19800.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
55.0,24965.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
51.0,25000.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
66.0,13463.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
51.0,28000.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
55.0,17000.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
51.0,22000.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
51.0,7700.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
55.0,18416.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
51.0,18078.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
66.0,7360.0,1.0,9900,0,0,0,1,0,0,0,0,0,1,0
66.0,15900.0,1.0,9890,0,0,0,1,0,0,0,0,0,1,0
51.0,1647.3626086956522,0.0,9880,0,0,0,1,0,0,0,0,0,1,0
51.0,22268.0,1.0,9880,0,0,0,1,0,0,0,0,0,1,0
51.0,19247.0,1.0,9880,0,0,0,1,0,0,0,0,0,1,0
51.0,26001.0,1.0,9880,0,0,0,1,0,0,0,0,0,1,0
66.0,15644.0,1.0,9880,0,0,0,1,0,0,0,0,0,1,0
66.0,15717.0,1.0,9880,0,0,0,1,0,0,0,0,0,1,0
51.0,13999.0,1.0,9880,0,0,0,1,0,0,0,0,0,1,0
66.0,10490.0,1.0,9880,0,0,0,1,0,0,0,0,0,1,0
51.0,7208.0,1.0,9865,0,0,0,1,0,0,0,0,0,1,0
66.0,15430.0,1.0,9850,0,0,0,1,0,0,0,0,0,1,0
66.0,13000.0,1.0,9850,0,0,0,1,0,0,0,0,0,1,0
66.0,5000.0,1.0,9850,0,0,0,1,0,0,0,0,0,1,0
51.0,24487.0,1.0,9849,0,0,0,1,0,0,0,0,0,1,0
51.0,14164.0,1.0,9849,0,0,0,1,0,0,0,0,0,1,0
51.0,17667.0,1.0,9849,0,0,0,1,0,0,0,0,0,1,0
51.0,17719.0,1.0,9849,0,0,0,1,0,0,0,0,0,1,0
51.0,15513.0,1.0,9849,0,0,0,1,0,0,0,0,0,1,0
74.0,17487.0,1.0,9800,0,0,0,1,0,0,0,0,0,1,0
51.0,17661.0,1.0,9849,0,0,0,1,0,0,0,0,0,1,0
74.0,18920.0,1.0,9800,0,0,0,1,0,0,0,0,0,1,0
66.0,19400.0,1.0,9800,0,0,0,1,0,0,0,0,0,1,0
66.0,44200.0,1.0,9800,0,0,0,1,0,0,0,0,0,1,0
66.0,22500.0,1.0,9800,0,0,0,1,0,0,0,0,0,1,0
66.0,19400.0,1.0,9800,0,0,0,1,0,0,0,0,0,1,0
66.0,43600.0,1.0,9800,0,0,0,1,0,0,0,0,0,1,0
66.0,37200.0,1.0,9800,0,0,0,1,0,0,0,0,0,1,0
66.0,11252.0,1.0,9800,0,0,0,1,0,0,0,0,0,1,0
66.0,43000.0,1.0,9800,0,0,0,1,0,0,0,0,0,1,0
51.0,19557.0,1.0,9800,0,0,0,1,0,0,0,0,0,1,0
66.0,42400.0,1.0,9800,0,0,0,1,0,0,0,0,0,1,0
66.0,45900.0,1.0,9800,0,0,0,1,0,0,0,0,0,1,0
66.0,39000.0,1.0,9800,0,0,0,1,0,0,0,0,0,1,0
55.0,24500.0,1.0,9800,0,0,0,1,0,0,0,0,0,1,0
66.0,9800.0,1.0,9800,0,0,0,1,0,0,0,0,0,1,0
66.0,41500.0,1.0,9800,0,0,0,1,0,0,0,0,0,1,0
66.0,1000.0,0.0,14790,0,0,0,1,0,0,0,0,1,0,0
66.0,7500.0,0.0,14790,0,0,0,1,0,0,0,0,1,0,0
66.0,3901.0,0.0,15190,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,15250,0,0,0,1,0,0,0,0,1,0,0
66.0,3.0,0.0,15450,0,0,0,1,0,0,0,0,1,0,0
66.0,355.0,0.0,15490,0,0,0,1,0,0,0,0,1,0,0
66.0,8000.0,0.0,15890,0,0,0,1,0,0,0,0,1,0,0
66.0,8000.0,0.0,15890,0,0,0,1,0,0,0,0,1,0,0
66.0,3260.0,0.0,15850,0,0,0,1,0,0,0,0,1,0,0
66.0,8000.0,0.0,15890,0,0,0,1,0,0,0,0,1,0,0
66.0,500.0,0.0,16390,0,0,0,1,0,0,0,0,1,0,0
66.0,8000.0,0.0,15980,0,0,0,1,0,0,0,0,1,0,0
66.0,51.0,0.0,15991,0,0,0,1,0,0,0,0,1,0,0
66.0,5000.0,0.0,15990,0,0,0,1,0,0,0,0,1,0,0
66.0,5000.0,0.0,16990,0,0,0,1,0,0,0,0,1,0,0
66.0,51.0,0.0,16691,0,0,0,1,0,0,0,0,1,0,0
66.0,6.0,0.0,16740,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,17450,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,17450,0,0,0,1,0,0,0,0,1,0,0
66.0,4.0,0.0,16940,0,0,0,1,0,0,0,0,1,0,0
55.0,1647.3626086956522,0.0,9990,0,0,0,1,0,0,0,0,0,1,0
55.0,1647.3626086956522,0.0,9990,0,0,0,1,0,0,0,0,0,1,0
55.0,1647.3626086956522,0.0,9990,0,0,0,1,0,0,0,0,0,1,0
51.0,12.0,0.0,9990,0,0,0,1,0,0,0,0,0,1,0
66.0,9.0,0.0,16990,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16950,0,0,0,1,0,0,0,0,1,0,0
66.0,12.0,0.0,17880,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,17777,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,17777,0,0,0,1,0,0,0,0,1,0,0
66.0,20.0,0.0,17690,0,0,0,1,0,0,0,0,1,0,0
66.0,962.0,0.0,17680,0,0,0,1,0,0,0,0,1,0,0
66.0,22.0,0.0,17648,0,0,0,1,0,0,0,0,1,0,0
66.0,14.0,0.0,17593,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,17580,0,0,0,1,0,0,0,0,1,0,0
66.0,3000.0,0.0,17490,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,17580,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,17540,0,0,0,1,0,0,0,0,1,0,0
66.0,0.0,0.0,17491,0,0,0,1,0,0,0,0,1,0,0
66.0,565.0,0.0,17490,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,17500,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,17490,0,0,0,1,0,0,0,0,1,0,0
66.0,1000.0,0.0,17490,0,0,0,1,0,0,0,0,1,0,0
66.0,2500.0,0.0,17490,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,17450,0,0,0,1,0,0,0,0,1,0,0
66.0,5.0,0.0,16940,0,0,0,1,0,0,0,0,1,0,0
66.0,850.0,0.0,16950,0,0,0,1,0,0,0,0,1,0,0
66.0,300.0,0.0,16900,0,0,0,1,0,0,0,0,1,0,0
66.0,0.0,0.0,16891,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,17450,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,17490,0,0,0,1,0,0,0,0,1,0,0
66.0,10000.0,0.0,16890,0,0,0,1,0,0,0,0,1,0,0
66.0,4.0,0.0,16890,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16850,0,0,0,1,0,0,0,0,1,0,0
66.0,50.0,0.0,16830,0,0,0,1,0,0,0,0,1,0,0
66.0,6.0,0.0,16820,0,0,0,1,0,0,0,0,1,0,0
66.0,51.0,0.0,16791,0,0,0,1,0,0,0,0,1,0,0
66.0,51.0,0.0,16791,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16790,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,16790,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16790,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,16750,0,0,0,1,0,0,0,0,1,0,0
66.0,51.0,0.0,16741,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,18490,0,0,0,1,0,0,0,0,1,0,0
66.0,15.0,0.0,18622,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,18501,0,0,0,1,0,0,0,0,1,0,0
66.0,50.0,0.0,18490,0,0,0,1,0,0,0,0,1,0,0
66.0,250.0,0.0,18490,0,0,0,1,0,0,0,0,1,0,0
66.0,5.0,0.0,18480,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,18450,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,18450,0,0,0,1,0,0,0,0,1,0,0
66.0,3.0,0.0,18450,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,17999,0,0,0,1,0,0,0,0,1,0,0
66.0,15.0,0.0,18163,0,0,0,1,0,0,0,0,1,0,0
66.0,100.0,0.0,17990,0,0,0,1,0,0,0,0,1,0,0
66.0,10000.0,0.0,17990,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,17990,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,17980,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,17950,0,0,0,1,0,0,0,0,1,0,0
66.0,5000.0,0.0,17900,0,0,0,1,0,0,0,0,1,0,0
66.0,1500.0,0.0,17980,0,0,0,1,0,0,0,0,1,0,0
66.0,787.0,0.0,17950,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,17450,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,17380,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,17340,0,0,0,1,0,0,0,0,1,0,0
66.0,0.0,0.0,17291,0,0,0,1,0,0,0,0,1,0,0
66.0,15.0,0.0,17250,0,0,0,1,0,0,0,0,1,0,0
66.0,20.0,0.0,17290,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,17290,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,17250,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,17150,0,0,0,1,0,0,0,0,1,0,0
66.0,0.0,0.0,17091,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,16990,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,16990,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,17050,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,17050,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16999,0,0,0,1,0,0,0,0,1,0,0
66.0,2500.0,0.0,16990,0,0,0,1,0,0,0,0,1,0,0
66.0,1900.0,0.0,16990,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,17890,0,0,0,1,0,0,0,0,1,0,0
66.0,51.0,0.0,16701,0,0,0,1,0,0,0,0,1,0,0
66.0,5.0,0.0,16690,0,0,0,1,0,0,0,0,1,0,0
66.0,500.0,0.0,16690,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,16690,0,0,0,1,0,0,0,0,1,0,0
66.0,15.0,0.0,16690,0,0,0,1,0,0,0,0,1,0,0
66.0,50.0,0.0,16690,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16690,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16690,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16690,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16690,0,0,0,1,0,0,0,0,1,0,0
66.0,500.0,0.0,16579,0,0,0,1,0,0,0,0,1,0,0
66.0,3000.0,0.0,16670,0,0,0,1,0,0,0,0,1,0,0
66.0,100.0,0.0,16625,0,0,0,1,0,0,0,0,1,0,0
66.0,50.0,0.0,16690,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16590,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16499,0,0,0,1,0,0,0,0,1,0,0
66.0,5.0,0.0,16499,0,0,0,1,0,0,0,0,1,0,0
66.0,900.0,0.0,15990,0,0,0,1,0,0,0,0,1,0,0
66.0,2647.0,0.0,15990,0,0,0,1,0,0,0,0,1,0,0
66.0,8000.0,0.0,15990,0,0,0,1,0,0,0,0,1,0,0
66.0,2801.0,0.0,15990,0,0,0,1,0,0,0,0,1,0,0
66.0,7000.0,0.0,15990,0,0,0,1,0,0,0,0,1,0,0
66.0,5000.0,0.0,16490,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,15990,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,15990,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,15990,0,0,0,1,0,0,0,0,1,0,0
66.0,8000.0,0.0,15990,0,0,0,1,0,0,0,0,1,0,0
66.0,51.0,0.0,15990,0,0,0,1,0,0,0,0,1,0,0
66.0,2776.0,0.0,15990,0,0,0,1,0,0,0,0,1,0,0
66.0,51.0,0.0,15990,0,0,0,1,0,0,0,0,1,0,0
66.0,51.0,0.0,15990,0,0,0,1,0,0,0,0,1,0,0
66.0,1866.0,0.0,15990,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,15990,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,15990,0,0,0,1,0,0,0,0,1,0,0
66.0,8000.0,0.0,15980,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16490,0,0,0,1,0,0,0,0,1,0,0
66.0,6000.0,0.0,16490,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16490,0,0,0,1,0,0,0,0,1,0,0
66.0,4900.0,0.0,16480,0,0,0,1,0,0,0,0,1,0,0
66.0,4.0,0.0,16490,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16475,0,0,0,1,0,0,0,0,1,0,0
66.0,40.0,0.0,16450,0,0,0,1,0,0,0,0,1,0,0
66.0,100.0,0.0,16450,0,0,0,1,0,0,0,0,1,0,0
66.0,2500.0,0.0,16450,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16450,0,0,0,1,0,0,0,0,1,0,0
66.0,4.0,0.0,16450,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16450,0,0,0,1,0,0,0,0,1,0,0
66.0,1567.0,0.0,16450,0,0,0,1,0,0,0,0,1,0,0
66.0,1500.0,0.0,16440,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16440,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16440,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16440,0,0,0,1,0,0,0,0,1,0,0
66.0,12.0,0.0,16440,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16390,0,0,0,1,0,0,0,0,1,0,0
66.0,4100.0,0.0,16390,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16350,0,0,0,1,0,0,0,0,1,0,0
66.0,100.0,0.0,16333,0,0,0,1,0,0,0,0,1,0,0
66.0,4990.0,0.0,16350,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16290,0,0,0,1,0,0,0,0,1,0,0
66.0,100.0,0.0,16333,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16290,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16290,0,0,0,1,0,0,0,0,1,0,0
66.0,1200.0,0.0,16290,0,0,0,1,0,0,0,0,1,0,0
66.0,100.0,0.0,16333,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16240,0,0,0,1,0,0,0,0,1,0,0
66.0,3000.0,0.0,16250,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16140,0,0,0,1,0,0,0,0,1,0,0
66.0,4.0,0.0,16178,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,16090,0,0,0,1,0,0,0,0,1,0,0
66.0,100.0,0.0,16225,0,0,0,1,0,0,0,0,1,0,0
66.0,51.0,0.0,16201,0,0,0,1,0,0,0,0,1,0,0
66.0,51.0,0.0,15996,0,0,0,1,0,0,0,0,1,0,0
66.0,51.0,0.0,15996,0,0,0,1,0,0,0,0,1,0,0
66.0,51.0,0.0,15991,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,15889,0,0,0,1,0,0,0,0,1,0,0
66.0,51.0,0.0,15991,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,15889,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,15889,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,15889,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,15889,0,0,0,1,0,0,0,0,1,0,0
66.0,8000.0,0.0,15880,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,15889,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,15850,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,15889,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,15889,0,0,0,1,0,0,0,0,1,0,0
66.0,3.0,0.0,15880,0,0,0,1,0,0,0,0,1,0,0
66.0,5.0,0.0,15880,0,0,0,1,0,0,0,0,1,0,0
66.0,8000.0,0.0,15880,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,15850,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,15850,0,0,0,1,0,0,0,0,1,0,0
66.0,200.0,0.0,15850,0,0,0,1,0,0,0,0,1,0,0
66.0,8000.0,0.0,15980,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,15980,0,0,0,1,0,0,0,0,1,0,0
66.0,518.0,0.0,15980,0,0,0,1,0,0,0,0,1,0,0
66.0,518.0,0.0,15980,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,15980,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,15975,0,0,0,1,0,0,0,0,1,0,0
66.0,5000.0,0.0,15950,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,15950,0,0,0,1,0,0,0,0,1,0,0
66.0,1647.3626086956522,0.0,15950,0,0,0,1,0,0,0,0,1,0,0
66.0,2500.0,0.0,15979,0,0,0,1,0,0,0,0,1,0,0
66.0,10.0,0.0,15975,0,0,0,1,0,0,0,0,1,0,0
66.0,23.0,0.0,15950,0,0,0,1,0,0,0,0,1,0,0
66.0,5.0,0.0,15969,0,0,0,1,0,0,0,0,1,0,0
66.0,8000.0,0.0,15890,0,0,0,1,0,0,0,0,1,0,0
66.0,100.0,0.0,15925,0,0,0,1,0,0,0,0,1,0,0
66.0,3500.0,0.0,15900,0,0,0,1,0,0,0,0,1,0,0
66.0,3201.0,0.0,15890,0,0,0,1,0,0,0,0,1,0,0
